"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"3973";"BF";"2003-01-03";"M";"50";"77";"57";"7";"18";"27";"0000-00-00 00:00:00"
"92";"BF";"2003-01-10";"K";"48";"141";"20";"12";"30";"21";"0000-00-00 00:00:00"
"3974";"BF";"2003-01-10";"M";"80";"70";"57";"12";"20";"31";"0000-00-00 00:00:00"
"93";"BF";"2003-01-17";"K";"64";"125";"20";"21";"24";"17";"0000-00-00 00:00:00"
"3975";"BF";"2003-01-17";"M";"64";"92";"54";"9";"19";"34";"0000-00-00 00:00:00"
"94";"BF";"2003-01-24";"K";"35";"69";"7";"20";"13";"8";"0000-00-00 00:00:00"
"3976";"BF";"2003-01-24";"M";"29";"51";"33";"6";"12";"23";"0000-00-00 00:00:00"
"95";"BF";"2003-01-31";"K";"73";"113";"27";"19";"25";"16";"0000-00-00 00:00:00"
"3977";"BF";"2003-01-31";"M";"48";"87";"79";"10";"21";"29";"0000-00-00 00:00:00"
"96";"BF";"2003-02-07";"K";"62";"128";"18";"23";"22";"18";"0000-00-00 00:00:00"
"3978";"BF";"2003-02-07";"M";"69";"75";"63";"8";"20";"35";"0000-00-00 00:00:00"
"97";"BF";"2003-02-14";"K";"80";"99";"36";"21";"21";"17";"0000-00-00 00:00:00"
"3979";"BF";"2003-02-14";"M";"66";"80";"69";"9";"22";"28";"0000-00-00 00:00:00"
"98";"BF";"2003-02-21";"K";"51";"81";"16";"28";"17";"12";"0000-00-00 00:00:00"
"3980";"BF";"2003-02-21";"M";"49";"52";"50";"6";"22";"29";"0000-00-00 00:00:00"
"99";"BF";"2003-02-28";"K";"70";"106";"34";"10";"24";"20";"0000-00-00 00:00:00"
"3981";"BF";"2003-02-28";"M";"57";"77";"75";"10";"12";"32";"0000-00-00 00:00:00"
"100";"BF";"2003-03-07";"K";"76";"104";"21";"20";"19";"12";"0000-00-00 00:00:00"
"3982";"BF";"2003-03-07";"M";"62";"73";"67";"8";"19";"24";"0000-00-00 00:00:00"
"101";"BF";"2003-03-14";"K";"36";"89";"47";"3";"18";"35";"0000-00-00 00:00:00"
"3983";"BF";"2003-03-14";"M";"43";"58";"70";"7";"17";"32";"0000-00-00 00:00:00"
"102";"BF";"2003-03-21";"K";"35";"111";"58";"2";"25";"28";"0000-00-00 00:00:00"
"3984";"BF";"2003-03-21";"M";"50";"86";"70";"13";"16";"27";"0000-00-00 00:00:00"
"103";"BF";"2003-03-28";"K";"50";"135";"37";"10";"26";"14";"0000-00-00 00:00:00"
"3985";"BF";"2003-03-28";"M";"62";"75";"87";"9";"12";"29";"0000-00-00 00:00:00"
"104";"BF";"2003-04-04";"K";"33";"130";"61";"2";"25";"28";"0000-00-00 00:00:00"
"3986";"BF";"2003-04-04";"M";"69";"85";"70";"12";"16";"27";"0000-00-00 00:00:00"
"105";"BF";"2003-04-11";"K";"42";"140";"26";"5";"29";"25";"0000-00-00 00:00:00"
"3987";"BF";"2003-04-11";"M";"60";"78";"68";"14";"14";"31";"0000-00-00 00:00:00"
"106";"BF";"2003-04-25";"K";"62";"136";"21";"19";"34";"14";"0000-00-00 00:00:00"
"3988";"BF";"2003-04-25";"M";"59";"90";"68";"15";"23";"30";"0000-00-00 00:00:00"
"107";"BF";"2003-05-02";"K";"57";"129";"20";"11";"23";"8";"0000-00-00 00:00:00"
"3989";"BF";"2003-05-02";"M";"75";"83";"52";"7";"13";"22";"0000-00-00 00:00:00"
"108";"BF";"2003-05-09";"K";"69";"113";"20";"25";"25";"13";"0000-00-00 00:00:00"
"3990";"BF";"2003-05-09";"M";"63";"90";"50";"11";"23";"29";"0000-00-00 00:00:00"
"109";"BF";"2003-05-16";"K";"88";"109";"21";"24";"21";"16";"0000-00-00 00:00:00"
"3991";"BF";"2003-05-16";"M";"76";"93";"49";"10";"23";"27";"0000-00-00 00:00:00"
"110";"BF";"2003-05-23";"K";"103";"88";"22";"16";"22";"11";"0000-00-00 00:00:00"
"3992";"BF";"2003-05-23";"M";"79";"87";"45";"14";"16";"19";"0000-00-00 00:00:00"
"111";"BF";"2003-05-30";"K";"89";"72";"21";"11";"10";"17";"0000-00-00 00:00:00"
"3993";"BF";"2003-05-30";"M";"73";"70";"39";"10";"9";"19";"0000-00-00 00:00:00"
"112";"BF";"2003-06-06";"K";"68";"100";"26";"10";"23";"25";"0000-00-00 00:00:00"
"3994";"BF";"2003-06-06";"M";"69";"83";"42";"12";"18";"28";"0000-00-00 00:00:00"
"113";"BF";"2003-06-13";"K";"80";"105";"23";"18";"32";"18";"0000-00-00 00:00:00"
"3995";"BF";"2003-06-13";"M";"81";"72";"53";"14";"18";"36";"0000-00-00 00:00:00"
"114";"BF";"2003-06-20";"K";"50";"95";"39";"7";"24";"20";"0000-00-00 00:00:00"
"3996";"BF";"2003-06-20";"M";"60";"70";"52";"9";"19";"23";"0000-00-00 00:00:00"
"115";"BF";"2003-06-27";"K";"43";"85";"67";"4";"14";"33";"0000-00-00 00:00:00"
"3997";"BF";"2003-06-27";"M";"61";"72";"60";"8";"16";"27";"0000-00-00 00:00:00"
"116";"BF";"2003-07-04";"K";"40";"121";"46";"9";"27";"20";"0000-00-00 00:00:00"
"3998";"BF";"2003-07-04";"M";"63";"67";"76";"11";"16";"30";"0000-00-00 00:00:00"
"117";"BF";"2003-07-11";"K";"51";"143";"37";"16";"34";"12";"0000-00-00 00:00:00"
"3999";"BF";"2003-07-11";"M";"57";"87";"87";"12";"17";"32";"0000-00-00 00:00:00"
"118";"BF";"2003-07-18";"K";"45";"127";"30";"14";"34";"11";"0000-00-00 00:00:00"
"4000";"BF";"2003-07-18";"M";"52";"71";"80";"8";"14";"35";"0000-00-00 00:00:00"
"119";"BF";"2003-07-25";"K";"38";"127";"35";"17";"29";"12";"0000-00-00 00:00:00"
"4001";"BF";"2003-07-25";"M";"55";"69";"78";"11";"15";"33";"0000-00-00 00:00:00"
"120";"BF";"2003-08-01";"K";"43";"130";"63";"14";"23";"39";"0000-00-00 00:00:00"
"4002";"BF";"2003-08-01";"M";"62";"76";"98";"12";"28";"35";"0000-00-00 00:00:00"
"121";"BF";"2003-08-08";"K";"51";"109";"28";"27";"25";"10";"0000-00-00 00:00:00"
"4003";"BF";"2003-08-08";"M";"43";"70";"74";"12";"17";"33";"0000-00-00 00:00:00"
"122";"BF";"2003-08-15";"K";"37";"103";"42";"11";"19";"17";"0000-00-00 00:00:00"
"4004";"BF";"2003-08-15";"M";"33";"74";"74";"13";"10";"23";"0000-00-00 00:00:00"
"123";"BF";"2003-08-22";"K";"27";"107";"32";"11";"25";"22";"0000-00-00 00:00:00"
"4005";"BF";"2003-08-22";"M";"37";"65";"62";"10";"19";"29";"0000-00-00 00:00:00"
"124";"BF";"2003-08-29";"K";"32";"124";"26";"12";"28";"10";"0000-00-00 00:00:00"
"4006";"BF";"2003-08-29";"M";"38";"73";"70";"6";"15";"30";"0000-00-00 00:00:00"
"125";"BF";"2003-09-05";"K";"39";"104";"48";"17";"29";"13";"0000-00-00 00:00:00"
"4007";"BF";"2003-09-05";"M";"32";"68";"87";"14";"22";"23";"0000-00-00 00:00:00"
"126";"BF";"2003-09-12";"K";"45";"128";"27";"15";"31";"9";"0000-00-00 00:00:00"
"4008";"BF";"2003-09-12";"M";"49";"71";"79";"6";"18";"31";"0000-00-00 00:00:00"
"127";"BF";"2003-09-19";"K";"45";"135";"18";"21";"27";"7";"0000-00-00 00:00:00"
"4009";"BF";"2003-09-19";"M";"40";"80";"77";"9";"22";"24";"0000-00-00 00:00:00"
"128";"BF";"2003-09-26";"K";"67";"142";"17";"27";"25";"11";"0000-00-00 00:00:00"
"4010";"BF";"2003-09-26";"M";"37";"103";"85";"13";"27";"22";"0000-00-00 00:00:00"
"129";"BF";"2003-10-03";"K";"73";"174";"30";"24";"27";"20";"0000-00-00 00:00:00"
"4011";"BF";"2003-10-03";"M";"64";"102";"109";"15";"18";"36";"0000-00-00 00:00:00"
"130";"BF";"2003-10-10";"K";"37";"153";"41";"10";"35";"21";"0000-00-00 00:00:00"
"4012";"BF";"2003-10-10";"M";"51";"87";"91";"14";"16";"35";"0000-00-00 00:00:00"
"131";"BF";"2003-10-17";"K";"41";"153";"50";"18";"19";"31";"0000-00-00 00:00:00"
"4013";"BF";"2003-10-17";"M";"43";"80";"124";"13";"17";"39";"0000-00-00 00:00:00"
"132";"BF";"2003-10-24";"K";"57";"158";"32";"20";"31";"17";"0000-00-00 00:00:00"
"4014";"BF";"2003-10-24";"M";"45";"101";"100";"13";"20";"35";"0000-00-00 00:00:00"
"133";"BF";"2003-10-31";"K";"42";"172";"54";"15";"36";"29";"0000-00-00 00:00:00"
"4015";"BF";"2003-10-31";"M";"51";"84";"136";"18";"20";"42";"0000-00-00 00:00:00"
"134";"BF";"2003-11-07";"K";"30";"174";"82";"13";"19";"44";"0000-00-00 00:00:00"
