"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"5092";"GO";"2008-02-08";"M";"294";"199";"97";"79";"56";"35";"2008-02-10 20:00:00"
"1211";"GO";"2008-02-15";"K";"219";"270";"83";"71";"88";"30";"2008-02-17 20:00:00"
"5093";"GO";"2008-02-15";"M";"315";"154";"105";"92";"54";"43";"2008-02-17 20:00:00"
"1212";"GO";"2008-02-22";"K";"342";"178";"53";"93";"69";"24";"2008-02-24 20:00:00"
"5094";"GO";"2008-02-22";"M";"307";"172";"96";"90";"52";"43";"2008-02-24 20:00:00"
"1213";"GO";"2008-02-29";"K";"367";"139";"35";"114";"46";"16";"2008-03-02 20:00:00"
"5095";"GO";"2008-02-29";"M";"259";"180";"103";"83";"55";"39";"2008-03-02 20:00:00"
"1214";"GO";"2008-03-07";"K";"342";"197";"51";"97";"64";"21";"2008-03-09 20:00:00"
"5096";"GO";"2008-03-07";"M";"263";"183";"138";"78";"56";"48";"2008-03-09 20:00:00"
"1215";"GO";"2008-03-14";"K";"346";"172";"76";"85";"71";"36";"2008-03-16 20:00:00"
"5097";"GO";"2008-03-14";"M";"257";"179";"151";"61";"69";"61";"2008-03-16 20:00:00"
"1216";"GO";"2008-03-21";"K";"133";"250";"226";"30";"77";"82";"2008-03-23 20:00:00"
"5098";"GO";"2008-03-21";"M";"250";"207";"152";"66";"63";"59";"2008-03-23 20:00:00"
"1217";"GO";"2008-03-28";"K";"172";"279";"127";"54";"86";"50";"2008-03-30 20:00:00"
"5099";"GO";"2008-03-28";"M";"268";"165";"149";"85";"55";"51";"2008-03-30 20:00:00"
"7776";"GO";"2008-04-04";"K";"153";"306";"147";"49";"101";"45";"2008-04-06 20:00:00"
"7788";"GO";"2008-04-04";"M";"278";"167";"155";"84";"56";"55";"2008-04-06 20:00:00"
"7800";"GO";"2008-04-11";"K";"213";"294";"96";"53";"98";"46";"2008-04-13 20:00:00"
