"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"11981";"CS";"2011-06-17";"K";"113";"259";"165";"32";"92";"51";"2011-06-19 20:00:00"
"11994";"CS";"2011-06-17";"M";"182";"188";"165";"56";"63";"57";"2011-06-19 20:00:00"
"12007";"CS";"2011-06-24";"K";"113";"217";"176";"45";"79";"36";"2011-06-26 20:00:00"
"12020";"CS";"2011-06-24";"M";"161";"180";"164";"60";"59";"44";"2011-06-26 20:00:00"
"12033";"CS";"2011-07-01";"K";"237";"262";"93";"79";"78";"29";"2011-07-03 20:00:00"
"12046";"CS";"2011-07-01";"M";"210";"215";"161";"71";"58";"57";"2011-07-03 20:00:00"
"12059";"CS";"2011-07-08";"K";"197";"249";"101";"68";"72";"26";"2011-07-10 20:00:00"
"12072";"CS";"2011-07-08";"M";"200";"184";"165";"72";"47";"48";"2011-07-10 20:00:00"
"12085";"CS";"2011-07-15";"K";"133";"272";"135";"44";"84";"41";"2011-07-17 20:00:00"
"12098";"CS";"2011-07-15";"M";"207";"185";"150";"74";"54";"42";"2011-07-17 20:00:00"
"12111";"CS";"2011-07-22";"K";"163";"265";"95";"61";"88";"24";"2011-07-24 20:00:00"
"12124";"CS";"2011-07-22";"M";"191";"188";"145";"67";"55";"51";"2011-07-24 20:00:00"
"12137";"CS";"2011-07-29";"K";"102";"250";"183";"39";"76";"49";"2011-07-31 20:00:00"
"12150";"CS";"2011-07-29";"M";"171";"195";"169";"57";"61";"46";"2011-07-31 20:00:00"
"12163";"CS";"2011-08-05";"K";"100";"197";"233";"52";"51";"54";"2011-08-07 20:00:00"
"12176";"CS";"2011-08-05";"M";"170";"175";"179";"58";"52";"48";"2011-08-07 20:00:00"
"12189";"CS";"2011-08-12";"K";"164";"269";"175";"59";"87";"33";"2011-08-14 20:00:00"
"12202";"CS";"2011-08-12";"M";"198";"218";"194";"54";"63";"65";"2011-08-14 20:00:00"
"12215";"CS";"2011-08-19";"K";"92";"242";"254";"35";"64";"79";"2011-08-21 20:00:00"
"12228";"CS";"2011-08-19";"M";"197";"200";"187";"66";"55";"56";"2011-08-21 20:00:00"
